Component,q1,q2,q3,q4,q5,q6,q7,Energy,Error,Num_Transitions,E_marvel,e_E_marvel,Residual
0,17,0,1,1,0,1,f,769.1991891970031,0.0006213984229139948,44,769.198386424,0.0006542,0.00080277300310172
0,17,0,1,1,1,1,e,3078.3123331134116,0.0012514535548712943,2,3078.3121855648,0.001268,0.00014754861149413045
0,17,0,1,1,1,1,f,3078.4679310915335,0.0014466983099457882,2,3078.4670430621,0.001447,0.0008880294335540384
0,17,0,1,1,2,1,e,5363.07740811341,0.0008100222219173989,2,5363.0772605648,0.003131,0.00014754860967514105
0,17,0,1,1,2,1,f,5363.223910963352,0.001087628613084448,3,5363.2244303828,0.001089,-0.0005194194482101011
0,17,0,1,1,3,1,e,7623.350948113413,0.0012514535548712943,2,7623.3508005648,0.001268,0.00014754861331311986
0,17,0,1,1,3,1,f,7623.499101091534,0.0014466983099457882,2,7623.4982130621,0.001447,0.0008880294335540384
0,17,0,2,2,0,1,e,1429.4339820860898,0.005026927491022722,15,1429.4347941838,0.005027,-0.0008120977101953031
0,17,0,2,2,0,1,f,1429.4346622022629,0.005026927491022722,16,1429.4352167272,0.005027,-0.000554524937115275
0,17,0,2,2,1,1,e,3726.422423576641,0.0051254268114958,2,3726.4235646829,0.005125,-0.0011411062591832888
0,17,0,2,2,1,1,f,3726.4217578148896,0.005142956348249517,2,3726.4231663328,0.005143,-0.001408517910476803
0,17,1,0,0,0,1,e,1465.0120009512439,0.0012135258546895488,16,1465.0117329279,0.001216,0.0002680233437786228
0,17,1,0,0,0,2,e,1353.744405042572,0.0012135258546895488,17,1353.7441490973,0.001216,0.0002559452721015987
0,17,1,0,0,1,1,e,3763.6103553673,0.0003025491695576109,9,3763.6102481137,0.0003025,0.00010725360016294871
0,17,1,0,0,1,2,e,3655.593589045317,0.0003025491695576109,8,3655.5934457956,0.0003025,0.00014324971698442823
0,17,1,0,0,2,1,e,6037.906414893691,0.0010007677053142751,1,6037.9063603383,0.001001,5.4555391216126736e-05
0,17,1,0,0,2,2,e,5932.80929921466,0.0010007677053142751,3,5932.8094803153,0.001001,-0.00018110063956555678
0,17,1,0,0,3,1,e,8287.948151375145,0.0020003839631430763,2,8287.9480024632,0.002,0.00014891194587107748
0,17,1,0,0,3,2,e,8185.408758702051,0.0010020204588729713,3,8185.4086790889,0.001002,7.961315168358851e-05
0,17,1,1,1,0,1,e,2145.4193513751447,0.0010007677053142751,2,2145.4192024632,0.001001,0.00014891194496158278
0,17,1,1,1,0,1,f,2145.6818697327167,0.0015716723577132734,1,2145.6815881386,0.001573,0.0002815941165863478
0,17,1,1,1,0,2,e,1994.0114668602553,0.0010069935451630263,3,1994.0115432146,0.001021,-7.635434462827106e-05
0,17,1,1,1,0,2,f,1994.234759135375,0.0006918352405016673,5,1994.234064912,0.0007214,0.0006942233751487947
0,17,1,1,1,1,1,e,4431.7665364124505,0.0008100222219173989,5,4431.7663517375,0.0008354,0.00018467495010554558
0,17,1,1,1,1,1,f,4432.015601786342,0.001087628613084448,5,4432.014817727,0.001088,0.0007840593416403863
0,17,1,1,1,1,2,e,4283.522280804343,0.0008100222219173989,8,4283.5221332557,0.0008354,0.00014754864241695032
0,17,1,1,1,1,2,f,4283.740764658587,0.001087628613084448,7,4283.7398754932,0.001088,0.0008891653869795846
0,17,1,1,1,2,1,e,6693.808351375144,0.0010007677053142751,2,6693.8082024632,0.001001,0.00014891194405208807
0,17,1,1,1,2,1,f,6694.046488524423,0.0014466983099457882,2,6694.0459088647,0.001447,0.0005796597224616562
0,17,1,1,1,2,2,e,6548.464152533987,0.0010007677053142751,6,6548.4639552232,0.001001,0.0001973107864614576
0,17,1,1,1,2,2,f,6548.680002819767,0.0014466983099457882,5,6548.6792360774,0.001447,0.0007667423669772688
0,17,1,2,2,1,1,e,5095.814244631552,0.0050537115073973115,1,5095.8153900246,0.005054,-0.0011453930474090157
0,17,1,2,2,1,1,f,5095.813591584267,0.005071488933242388,1,5095.8150066545,0.005071,-0.0014150702336337417
0,17,1,2,2,1,2,e,4916.829661604164,0.005035871324805669,4,4916.8308097028,0.005036,-0.001148098635894712
0,17,1,2,2,1,2,f,4916.828995842412,0.0050537115073973115,4,4916.830412555,0.005054,-0.0014167125882522669
0,17,1,2,2,2,1,f,7345.533717316123,0.0014466983099457882,1,7345.5328395908,0.001447,0.0008777253233347437
0,17,1,2,2,2,2,e,7169.58827252173,0.0051254268114958,1,7169.5894093411,0.005125,-0.00113681937000365
0,17,1,2,2,2,2,f,7169.589081584267,0.005160426338976268,1,7169.5904966545,0.00516,-0.0014150702336337417
0,17,2,0,0,0,1,e,2847.770966375145,0.0010007677053142751,2,2847.7708174632,0.001001,0.00014891194496158278
0,17,2,0,0,0,2,e,2694.793461375145,0.0010007677053142751,2,2694.7933124632,0.001001,0.00014891194496158278
0,17,2,0,0,0,3,e,2582.704521375145,0.0010007677053142751,2,2582.7043724632,0.001001,0.00014891194496158278
0,17,2,0,0,1,1,e,5122.615211378372,0.00011677328461596,7,5122.6149564326,0.000205,0.00025494577221252257
0,17,2,0,0,1,2,e,4975.163880233684,4.044749683231338e-05,10,4975.1638234993,4.045e-05,5.673438408848597e-05
0,17,2,0,0,1,3,e,4863.9619043463435,0.00020380382724571194,9,4863.9617514718,0.0002038,0.0001528745433461154
0,17,2,0,0,2,1,e,7373.28954195108,0.0010007677053142751,2,7373.2894492889,0.001001,9.26621796679683e-05
0,17,2,0,0,2,2,e,7231.288901375145,0.0010007677053142751,2,7231.2887524632,0.001001,0.00014891194496158278
0,17,2,0,0,2,3,e,7120.490496525357,0.0010019206555411462,2,7120.4904261324,0.001002,7.039295724098338e-05
0,17,2,1,1,0,2,e,3360.3566479212136,0.0003025491695576109,2,3360.3565933658,0.0003025,5.455541349874693e-05
0,17,2,1,1,0,3,e,3206.5668848936907,0.0010007677053142751,1,3206.5668303383,0.001001,5.4555390761379385e-05
0,17,2,1,1,1,1,e,5803.392655304814,0.0007635679406575422,3,5803.3918345119,0.0007905,0.000820792914055346
0,17,2,1,1,1,1,f,5803.745534635668,0.0010534875414545727,4,5803.7446681547,0.001053,0.0008664809683978092
0,17,2,1,1,1,2,e,5627.879342177108,0.000753017928073429,7,5627.8791956388,0.0007803,0.00014653830749011831
0,17,2,1,1,1,2,f,5628.1701033520585,0.0010462007455550775,6,5628.1692127881,0.001046,0.0008905639588192571
0,17,2,1,1,1,3,e,5475.905185124347,0.0007534825810859863,5,5475.9051631197,0.0007807,2.2004646780260373e-05
0,17,2,1,1,1,3,f,5476.200783764431,0.0010447660025096528,6,5476.1998897477,0.001046,0.0008940167317632586
0,17,2,1,1,2,2,e,7871.091314893691,0.0010007677053142751,1,7871.0912603383,0.001001,5.4555390306632034e-05
0,17,2,2,2,1,2,e,6278.893352521729,0.005043619731898907,1,6278.8944893411,0.005044,-0.0011368193709131447
0,17,2,2,2,1,2,f,6278.892674045512,0.005061432603522446,1,6278.8940760111,0.005061,-0.0014019655882293591
0,17,2,2,2,1,3,e,6096.599397,0.005,1,6096.599397,0.005,0.0
0,17,3,0,0,0,2,e,4059.5369363751447,0.0003025491695576109,2,4059.5373179705,0.0003628,-0.00038159535552040325
0,17,3,0,0,0,3,e,3920.274503989823,0.0003025491695576109,4,3920.2743550779,0.0003025,0.00014891192313370993
0,17,3,0,0,1,1,e,6500.791301375145,0.0010007677053142751,2,6500.7911524632,0.001001,0.00014891194496158278
0,17,3,0,0,1,2,e,6316.202855327947,0.0005613697533711626,6,6316.202706416,0.0005614,0.00014891194678057218
0,17,3,0,0,1,3,e,6181.8638848183655,0.0002386315151022597,8,6181.8637608201,0.0002386,0.00012399826573528117
0,17,3,0,0,1,4,e,6055.537578401124,0.00035545041848336596,5,6055.5381540255,0.000405,-0.0005756243763244129
0,17,3,1,1,0,4,e,4406.823914893691,0.0020003839631430763,1,4406.8238603383,0.002,5.4555391216126736e-05
0,17,3,1,1,1,1,e,7190.297748113413,0.0012514535548712943,2,7190.2976005648,0.001268,0.00014754861331311986
0,17,3,1,1,1,1,f,7190.7535010915335,0.0014466983099457882,2,7190.7526130621,0.001447,0.0008880294335540384
0,17,3,1,1,1,2,e,6986.757798113411,0.0012514535548712943,2,6986.7576505648,0.001268,0.00014754861058463575
0,17,3,1,1,1,2,f,6987.145651091533,0.0014466983099457882,2,6987.1447630621,0.001447,0.0008880294335540384
0,17,3,1,1,1,3,e,6816.92239811341,0.0012514535548712943,2,6816.9222505648,0.001268,0.00014754860967514105
0,17,3,1,1,1,3,f,6817.268051091533,0.0014466983099457882,2,6817.2671630621,0.001447,0.0008880294335540384
0,17,3,1,1,1,4,e,6655.781161745096,0.0012514535548712943,3,6655.7810197897,0.001268,0.0001419553964296938
0,17,3,1,1,1,4,f,6656.160279016671,0.0014466983099457882,3,6656.1593875526,0.001447,0.0008914640711736865
0,17,4,0,0,1,2,e,7679.339914893691,0.0010007677053142751,1,7679.3398603383,0.001001,5.4555390306632034e-05
0,17,4,0,0,1,3,e,7507.78301291671,0.0010007677053142751,4,7507.7825913968,0.001001,0.00042151990965066943
0,17,4,0,0,1,4,e,7379.676368950251,0.0010007677053142751,4,7379.6762592978,0.001001,0.00010965245110128308
0,17,4,0,0,1,5,e,7232.43971774778,0.0010007677053142751,3,7232.4395951837,0.001001,0.00012256408081157133
0,17,4,1,1,1,2,f,8361.459701091533,0.0014466983099457882,2,8361.4588130621,0.001737,0.0008880294335540384
0,17,4,1,1,1,3,e,8165.943227218353,0.0012514535548712943,1,8165.94306289,0.001269,0.00016432835309387883
0,17,4,1,1,1,3,f,8166.3677010915335,0.0014466983099457882,2,8166.3668130621,0.001447,0.0008880294335540384
0,17,4,1,1,1,4,e,7997.600448113413,0.0012514535548712943,2,7997.6003005648,0.001268,0.00014754861331311986
0,17,4,1,1,1,4,f,7998.017017316123,0.0014466983099457882,1,7998.0161395908,0.001447,0.0008777253233347437
0,17,4,1,1,1,5,e,7824.095307557755,0.0012875309705012924,2,7824.0951804689,0.001304,0.00012708885515166912
0,17,4,1,1,1,5,f,7824.596027892354,0.001419167361518718,1,7824.5941871007,0.001429,0.0018407916541036684
0,18,0,0,0,0,1,e,122.05778785659868,0.0001184736257569591,115,122.0575445882,0.000204,0.00024326839867683248
0,18,0,0,0,1,1,e,2443.5321106870024,0.001212495360815867,10,2443.531824096,0.001215,0.0002865910023501783
0,18,0,0,0,2,1,e,4740.467576996097,0.0012490540420654343,4,4740.4672904893,0.001251,0.000286506797237962
0,18,0,0,0,3,1,e,7012.891835711694,0.0015716666313184866,4,7012.8915492049,0.001573,0.0002865067935999832
0,18,0,1,1,0,1,e,781.900869008468,0.0007524200954254212,52,781.9007382396,0.0007797,0.00013076886807539267
0,18,0,1,1,0,1,f,782.0790848669446,0.0010459617583831638,43,782.0781865335,0.001047,0.0008983334446384106
0,18,0,1,1,1,1,e,3091.074115993396,0.0014484253518908042,2,3091.0736880168,0.001448,0.00042797659580173786
0,18,0,1,1,1,1,f,3091.248324235691,0.0011773427708191017,2,3091.2475616709,0.001195,0.0007625647913300782
0,18,0,1,1,2,1,e,5375.737410993395,0.0010899247680459417,2,5375.7369830168,0.002562,0.0004279765953469905
0,18,0,1,1,2,1,f,5375.902167841492,0.0006017773674707284,3,5375.9026316913,0.0007219,-0.00046384980760194594
0,18,0,1,1,3,1,e,7635.9118709933955,0.0014484253518908042,2,7635.9114430168,0.001448,0.0004279765953469905
0,18,0,1,1,3,1,f,7636.077829235692,0.0011773427708191017,2,7636.0770666709,0.001195,0.0007625647913300782
0,18,0,2,2,0,1,e,1442.3296146315529,0.005044799302251776,10,1442.3307600246,0.005045,-0.001145393047181642
0,18,0,2,2,0,1,f,1442.3289615842668,0.005062608023538856,10,1442.3303766545,0.005063,-0.0014150702331789944
0,18,0,2,2,1,1,e,3739.216796760022,0.005107837115648854,2,3739.2176053355,0.005108,-0.0008085754780040588
0,18,0,2,2,1,1,f,3739.217146847822,0.0051254268114958,2,3739.2177029366,0.005125,-0.0005560887780120538
0,18,0,2,2,3,1,e,8259.568971433955,0.005107837115648854,1,8259.5697764873,0.005108,-0.0008050533451751107
0,18,0,2,2,3,1,f,8259.56966149338,0.005142956348249517,1,8259.570219146,0.005143,-0.000557652620045701
0,18,1,0,0,0,1,e,1477.8760004930512,6.360031446463139e-05,7,1477.8759306247,6.36e-05,6.986835114730638e-05
0,18,1,0,0,0,2,e,1366.5835973655062,6.360031446463139e-05,17,1366.5835524017,6.36e-05,4.4963806203668355e-05
0,18,1,0,0,1,1,e,3776.372740835914,0.0012490540420654343,8,3776.3724531792,0.001251,0.0002876567141356645
0,18,1,0,0,1,2,e,3668.3347480949856,0.0012490540420654343,8,3668.3346011808,0.001251,0.00014691418573420378
0,18,1,0,0,2,1,e,6050.565395711694,0.0015716666313184866,2,6050.5651092049,0.001573,0.0002865067935999832
0,18,1,0,0,2,2,e,5945.452969732716,0.0015716723577132734,1,5945.4526881386,0.001573,0.00028159411613160046
0,18,1,0,0,3,1,e,8300.50541915554,0.001572401030271858,4,8300.5051110205,0.001574,0.00030813503872195724
0,18,1,0,0,3,2,e,8197.95505117111,0.001572401030271858,4,8197.9542839782,0.001574,0.0007671929088246543
0,18,1,1,1,0,1,e,2158.2884590722124,0.0008105775718584865,3,2158.2885149047,0.000836,-5.5832487760199e-05
0,18,1,1,1,0,1,f,2158.579530237756,0.0010069935451630263,2,2158.5786931202,0.001021,0.000837117555875011
0,18,1,1,1,0,2,e,2006.8670914702739,0.000811009247789444,4,2006.8670416341,0.0008364,4.983617395737383e-05
0,18,1,1,1,0,2,f,2007.1159178923535,0.0010069935451630263,5,2007.1140771007,0.001021,0.001840791653648921
0,18,1,1,1,1,1,e,4444.533086858815,0.0010899247680459417,5,4444.5326587941,0.00109,0.0004280647153791506
0,18,1,1,1,1,1,f,4444.812420488283,0.0006900260864634032,5,4444.8116567063,0.0007197,0.0007637819835508708
0,18,1,1,1,1,2,e,4296.280098070833,0.0010899247680459417,6,4296.2794661598,0.00109,0.0006319110334516154
0,18,1,1,1,1,2,f,4296.52462833828,0.0006900260864634032,8,4296.5240379189,0.0007197,0.0005904193803871749
0,18,1,1,1,2,1,e,6706.47613169067,0.0015716666313184866,1,6706.4758402712,0.001573,0.00029141947015887126
0,18,1,1,1,2,1,f,6706.740187856599,0.0010069935451630263,1,6706.7399445882,0.001021,0.00024326839866262162
0,18,1,1,1,2,2,e,6561.124333419189,0.0014484253518908042,5,6561.1234809359,0.001448,0.0008524832883267663
0,18,1,1,1,2,2,f,6561.3653289005915,0.0010069935451630263,4,6561.3647062119,0.001021,0.0006226886916920193
0,18,1,2,2,1,1,e,5108.617246760023,0.005017967716117752,2,5108.6180553355,0.005018,-0.0008085754770945641
0,18,1,2,2,1,1,f,5108.617931847822,0.005035871324805669,2,5108.6184879366,0.005036,-0.0005560887784668012
0,18,1,2,2,1,2,e,4929.628128870114,0.005017967716117752,4,4929.6289374456,0.005018,-0.0008085754861895111
0,18,1,2,2,1,2,f,4929.628813957914,0.005035871324805669,4,4929.6293700467,0.005036,-0.0005560887866522535
0,18,1,2,2,2,1,e,7358.236838301028,0.0014484253518908042,1,7358.2364074147,0.001448,0.0004308863281039521
0,18,1,2,2,2,2,e,7182.289531433955,0.005107837115648854,1,7182.2903364873,0.005108,-0.0008050533451751107
0,18,2,0,0,0,1,e,2860.655590711693,0.0015716666313184866,2,2860.6553042049,0.001573,0.00028650679314523586
0,18,2,0,0,0,2,e,2707.6309057116932,0.0015716666313184866,2,2707.6306192049,0.001573,0.00028650679314523586
0,18,2,0,0,0,3,e,2595.551720711693,0.0015716666313184866,2,2595.5514342049,0.001573,0.00028650679314523586
0,18,2,0,0,1,1,e,5135.39919603576,0.0012125328861519592,7,5135.398847834,0.001215,0.0003482017600617837
0,18,2,0,0,1,2,e,4987.899553636271,0.0012288759091136907,11,4987.8995107776,0.001231,4.2858670894929674e-05
0,18,2,0,0,1,3,e,4876.713453584885,0.0012288759091136907,12,4876.7132494199,0.001231,0.00020416498500708258
0,18,2,0,0,2,1,e,7385.971372299834,0.0014470784360220423,2,7385.970782336,0.002715,0.0005899638335904456
0,18,2,0,0,2,2,e,7243.922788038252,0.001572401030271858,3,7243.9225031107,0.001574,0.0002849275524567929
0,18,2,0,0,2,3,e,7133.146836597147,0.0015716723577132734,3,7133.1465359723,0.001573,0.0003006248471137951
0,18,2,1,1,0,2,e,3373.205722000696,0.0012490612474974957,3,3373.2054396572,0.001251,0.00028234349611011567
0,18,2,1,1,0,3,e,3219.425109732717,0.0015716723577132734,1,3219.4248281386,0.001573,0.00028159411704109516
0,18,2,1,1,1,1,e,5816.168502054593,0.0010558579449907075,2,5816.1680711683,0.001056,0.00043088629263365874
0,18,2,1,1,1,1,f,5816.56456646041,0.0006328791353805243,2,5816.5637425375,0.0006651,0.0008239229100581724
0,18,2,1,1,1,2,e,5640.628208716788,0.0010521102603814868,5,5640.6277783863,0.001052,0.0004303304885979742
0,18,2,1,1,1,2,f,5640.954096143878,0.0006226845108078408,5,5640.9533336033,0.0006554,0.0007625405778526329
0,18,2,1,1,1,3,e,5488.665641416023,0.001050159987811381,6,5488.6652037852,0.00105,0.0004376308233986492
0,18,2,1,1,1,3,f,5488.9970974002645,0.0006234067692927307,5,5488.9961936438,0.0006561,0.0009037564641403151
0,18,2,1,1,2,2,e,7883.739659732716,0.0015716723577132734,1,7883.7393781386,0.001573,0.00028159411613160046
0,18,2,1,1,2,2,f,7884.058687856599,0.0010069935451630263,1,7884.0584445882,0.001021,0.00024326839957211632
0,18,2,2,2,1,3,e,6109.41759208609,0.005035871324805669,1,6109.4184041838,0.005036,-0.0008120977099679294
0,18,2,2,2,1,3,f,6109.418272202262,0.005035871324805669,1,6109.4188267272,0.005036,-0.000554524937797396
0,18,3,0,0,0,2,e,4072.3971807116936,0.0012490540420654343,2,4072.3968942049,0.001251,0.0002865067935999832
0,18,3,0,0,0,3,e,3933.0898464456386,0.0012490540420654343,4,3933.0895599389,0.001251,0.00028650673857555375
0,18,3,0,0,1,1,e,6513.594145711693,0.0015716666313184866,2,6513.5938592049,0.001573,0.0002865067935999832
0,18,3,0,0,1,2,e,6328.959769750158,0.001335565797705227,7,6328.9595447119,0.001338,0.0002250382576676202
0,18,3,0,0,1,3,e,6194.58103659532,0.001237030719101187,8,6194.5803057681,0.001338,0.0007308272206500988
0,18,3,0,0,1,4,e,6068.307438211694,0.0015716666313184866,4,6068.3071517049,0.001573,0.0002865067935999832
0,18,3,1,1,0,4,e,4419.683959732716,0.0023388360352961895,1,4419.6836781386,0.00234,0.00028159411613160046
0,18,3,1,1,1,1,e,7203.084720993395,0.0014484253518908042,2,7203.0842930168,0.001448,0.0004279765953469905
0,18,3,1,1,1,1,f,7203.5960891970035,0.0011773427708191017,1,7203.595286424,0.001195,0.0008027730036701541
0,18,3,1,1,1,2,e,6999.511420993395,0.0014484253518908042,2,6999.5109930168,0.001448,0.0004279765953469905
0,18,3,1,1,1,2,f,6999.946479235692,0.0011773427708191017,2,6999.9457166709,0.001195,0.0007625647922395729
0,18,3,1,1,1,3,e,6829.657670993396,0.0014484253518908042,2,6829.6572430168,0.001448,0.0004279765962564852
0,18,3,1,1,1,3,f,6830.044369274379,0.0011787009798926952,1,6830.0436469178,0.001196,0.0007223565789900022
0,18,3,1,1,1,4,e,6668.549848685763,0.001450977601481153,2,6668.5494236189,0.001451,0.0004250668634995236
0,18,3,1,1,1,4,f,6668.973919248588,0.0011773427708191017,3,6668.9731700865,0.001195,0.0007491620872315252
0,18,3,2,2,1,4,e,7278.773701651333,0.005107837115648854,3,7278.7745090528,0.005108,-0.000807401466772717
0,18,3,2,2,1,4,f,7278.774256847822,0.0051254268114958,2,7278.7748129366,0.005125,-0.0005560887784668012
0,18,4,0,0,1,1,e,7906.303459732717,0.0015716723577132734,1,7906.3031781386,0.001573,0.00028159411704109516
0,18,4,0,0,1,2,e,7692.119680341981,0.0015716723577132734,2,7692.1194055333,0.001573,0.00027480868084239773
0,18,4,0,0,1,3,e,7520.507398821984,0.0015716666313184866,3,7520.5071225024,0.001573,0.0002763195834631915
0,18,4,0,0,1,4,e,7392.3911141238295,0.0015716666313184866,4,7392.3907955863,0.001573,0.0003185375298926374
0,18,4,0,0,1,5,e,7245.228645711693,0.0015716666313184866,2,7245.2283592049,0.001573,0.0002865067935999832
0,18,4,1,1,1,2,f,8374.28536927438,0.0011787009798926952,1,8374.2846469178,0.001196,0.0007223565789900022
0,18,4,1,1,1,3,f,8179.151889197004,0.0011773427708191017,1,8179.151086424,0.001195,0.0008027730036701541
0,18,4,1,1,1,4,e,8010.328170993395,0.0014484253518908042,2,8010.3277430168,0.001448,0.0004279765953469905
0,18,4,1,1,1,4,f,8010.7917692743795,0.0011787009798926952,1,8010.7910469178,0.001196,0.0007223565798994969
0,18,4,1,1,1,5,e,7836.869747690012,0.0014191737032512967,2,7836.8693438914,0.001638,0.00040379861275141593
0,18,4,1,1,1,5,f,7837.42951972728,0.0012159917762879812,2,7837.4284531544,0.001233,0.0010665728805179242
0,18,5,0,0,1,5,e,8577.917705042571,0.0015724646259932208,1,8577.9174490973,0.001574,0.00025594527141947765
0,19,0,0,0,0,1,e,135.6182316906702,0.0012124916494557808,109,135.6179402712,0.001215,0.00029141947018729297
0,19,0,0,0,1,1,e,2456.985644049513,0.00011851160280748887,8,2456.985400837,0.0002041,0.00024321251339642913
0,19,0,0,0,2,1,e,4753.814538068484,0.00032254612073314413,4,4753.8142948095,0.0003628,0.00024325898357346887
0,19,0,0,0,3,1,e,7026.131998045547,0.0010069935451630263,4,7026.1317547865,0.001021,0.000243259047238098
0,19,0,1,1,0,1,e,795.4767036857628,0.0010513496088361853,50,795.4762786189,0.001051,0.0004250668628174026
0,19,0,1,1,0,1,f,795.6753692743796,0.0006239679478947617,45,795.6746469178,0.0006566,0.0007223565795584364
0,19,0,1,1,1,1,e,3104.5446260809567,0.0012514535548712943,2,3104.5444927082,0.001268,0.00013337275686353678
0,19,0,1,1,1,1,f,3104.737680980592,0.0014470784360220423,2,3104.7367544032,0.001448,0.000926577391965111
0,19,0,1,1,2,1,e,5389.101968966229,0.0008100222219173989,3,5389.0994466786,0.0009814,0.0025222876292900764
0,19,0,1,1,2,1,f,5389.289246433015,0.0010904292732681015,2,5389.2886586464,0.001091,0.0005877866151422495
0,19,0,1,1,3,1,e,7649.1724690084675,0.0012514535548712943,1,7649.1723382396,0.001268,0.00013076886716589797
0,19,0,1,1,3,1,f,7649.358284866944,0.0014470784360220423,1,7649.3573865335,0.001448,0.0008983334437289159
0,19,0,2,2,0,1,e,1455.9405714339548,0.005008991914547277,16,1455.9413764873,0.005009,-0.0008050533451751107
0,19,0,2,2,0,1,f,1455.941261493381,0.005044799302251776,14,1455.9418191461,0.005045,-0.0005576527189532499
0,19,0,2,2,1,1,e,3752.720518479478,0.005142956348249517,2,3752.7217047381,0.005227,-0.0011862586220559024
0,19,0,2,2,1,1,f,3752.7196766302513,0.005,3,3752.7216935423,0.005,-0.0020169120484752057
0,19,0,2,2,3,1,e,8272.863362327404,0.005160426338976268,1,8272.8645894516,0.00516,-0.0012271241957932943
0,19,0,2,2,3,1,f,8272.862169661446,0.005160426338976268,1,8272.8636699039,0.005178,-0.0015002424534031888
0,19,1,0,0,0,1,e,1491.4551815817574,0.0012134434473843434,17,1491.454822521,0.001216,0.0003590607573187299
0,19,1,0,0,0,2,e,1380.1366600293616,0.0012134434473843434,15,1380.1363498892,0.001216,0.00031014016167318914
0,19,1,0,0,1,1,e,3789.843475012113,0.00032254612073314413,8,3789.8432317531,0.0003628,0.00024325901267729932
0,19,1,0,0,1,2,e,3681.783407385478,0.00032254612073314413,10,3681.7831588507,0.0003628,0.00024853477771102916
0,19,1,0,0,2,1,e,6063.928455545547,0.0010069935451630263,2,6063.9282122865,0.001021,0.000243259047238098
0,19,1,0,0,2,2,e,5958.7976228565985,0.0010069935451630263,2,5958.7973795882,0.001021,0.00024326839866262162
0,19,1,0,0,3,1,e,8313.760700361458,0.001008238563039522,3,8313.7604801329,0.001022,0.0002202285577368457
0,19,1,0,0,3,2,e,8211.195049437854,0.001008238563039522,3,8211.1948004317,0.001022,0.00024900615426304284
0,19,1,1,1,0,1,e,2171.8684732344964,0.0010070024826185882,1,2171.8682299849,0.001021,0.00024324959622390452
0,19,1,1,1,0,1,f,2172.19400169067,0.0015716666313184866,1,2172.1937102712,0.001573,0.00029141947015887126
0,19,1,1,1,0,2,e,2020.4359516942627,0.0010070024826185882,4,2020.435569164,0.001021,0.0003825302626410121
0,19,1,1,1,0,2,f,2020.7129303191869,0.0006918352405016673,4,2020.7114913967,0.0007244,0.0014389224868409656
0,19,1,1,1,1,1,e,4458.008482832157,0.0006923409564658152,6,4458.0091039591,0.0008354,-0.0006211269428604282
0,19,1,1,1,1,1,f,4458.3187240998595,0.0010881341829020903,4,4458.3177975225,0.001089,0.0009265773596780491
0,19,1,1,1,1,2,e,4309.746267951063,0.0008100222219173989,8,4309.7461345783,0.0008354,0.000133372762320505
0,19,1,1,1,1,2,f,4310.0179719818925,0.0010881341829020903,7,4310.0165191807,0.001089,0.0014528011924994644
0,19,1,1,1,2,1,e,6719.845760033188,0.0010069935451630263,3,6719.8455542709,0.001021,0.0002057622878055554
0,19,1,1,1,2,1,f,6720.139377094237,0.0014488050248394363,1,6720.1384222729,0.001449,0.0009548213365633273
0,19,1,1,1,2,2,e,6574.486915511664,0.0010070024826185882,5,6574.4865161782,0.001057,0.00039933346397447167
0,19,1,1,1,2,2,f,6574.755317122608,0.0014470784360220423,5,6574.7543118476,0.001448,0.0010052750085378648
0,19,1,2,2,1,1,e,5122.130533479478,0.0050537115073973115,2,5122.1317197381,0.005054,-0.0011862586225106497
0,19,1,2,2,1,1,f,5122.129975622856,0.005071488933242388,2,5122.1314332792,0.005071,-0.0014576563435184653
0,19,1,2,2,1,2,e,4943.137436547587,0.005071488933242388,2,4943.1386636718,0.005071,-0.0012271242130736937
0,19,1,2,2,1,2,f,4943.1362438816295,0.005071488933242388,2,4943.1377441241,0.005089,-0.0015002424706835882
0,19,1,2,2,2,2,e,7195.694574631552,0.005142956348249517,1,7195.6957200246,0.005143,-0.0011453930474090157
0,19,1,2,2,2,2,f,7195.692874661446,0.005160426338976268,2,7195.6943749039,0.005178,-0.0015002424543126835
0,19,2,0,0,0,1,e,2874.255605545548,0.0010069935451630263,2,2874.2553622865,0.001021,0.0002432590481475927
0,19,2,0,0,0,2,e,2721.1808005455478,0.0010069935451630263,2,2721.1805572865,0.001021,0.00024325904769284534
0,19,2,0,0,0,3,e,2609.1119655455477,0.0010069935451630263,2,2609.1117222865,0.001021,0.00024325904769284534
0,19,2,0,0,1,1,e,5148.892677262758,0.0001188949115816148,10,5148.8924338353,0.0002043,0.00024342745837202528
0,19,2,0,0,1,2,e,5001.342350175712,0.0001188949115816148,10,5001.3421062847,0.0002043,0.00024389101236010902
0,19,2,0,0,1,3,e,4890.172965429361,0.0002324564475337262,10,4890.1726884637,0.0002857,0.00027696566121448996
0,19,2,0,0,2,2,e,7257.2577271201735,0.0010069935451630263,3,7257.257877582,0.001021,-0.00015046182670630515
0,19,2,0,0,2,3,e,7146.506536455528,0.0010020204588729713,4,7146.5060343388,0.001002,0.0005021167271479499
0,19,2,1,1,0,2,e,3386.7673852703183,0.00032254612073314413,4,3386.7668465077,0.0005051,0.0005387626183619432
0,19,2,1,1,0,3,e,3232.9967278565987,0.0010069935451630263,1,3232.9964845882,0.001021,0.00024326839866262162
0,19,2,1,1,1,1,e,5829.654713118846,0.0007672261726505424,3,5829.6544342923,0.0008479,0.000278826546491473
0,19,2,1,1,1,1,f,5830.09432614677,0.0010541043591599459,4,5830.093389619,0.001055,0.0009365277701363084
